source_language	source_value	subject_id	predicate_id	translation_language	translation_value	translation_status	translator	translator_expertise	translation_date	comment
en	Masseter muscular weakness	HP:0032520	rdfs:label	kk	Шайнау бұлшықетінің әлсіздігі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Self hugging	HP:0032521	rdfs:label	kk	Өзін-өзі құшақтау	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Ameliorated by immunosuppresion	HP:0032522	rdfs:label	kk	Иммуносупрессия кезінде жеңілдеу	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Tendon thickening	HP:0032523	rdfs:label	kk	Сіңірдің қалыңдауы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Long thumb	HP:0032524	rdfs:label	kk	Ұзын бас бармақ	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Exacerbated by acetylcholinesterase inhibitor exposure	HP:0032525	rdfs:label	kk	Ацетилхолинэстераза ингибиторларын қолдану кезінде күшею	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Ameliorated by acetylcholinesterase inhibitor	HP:0032526	rdfs:label	kk	Ацетилхолинэстераза ингибиторымен жеңілдеу	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Inferiorly positioned umbilicus	HP:0032527	rdfs:label	kk	Кіндіктің төмен орналасуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Elevated urinary 4-hydroxybutyric acid	HP:0032528	rdfs:label	kk	Зәрдегі 4-гидроксибутыр қышқылының жоғарылауы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Decreased tissue succinic semialdehyde dehydrogenase activity	HP:0032530	rdfs:label	kk	Тіндегі сукцинил-семиальдегид дегидрогеназа белсенділігінің төмендеуі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Elevated CSF gamma-aminobutyric acid concentration	HP:0032531	rdfs:label	kk	Жұлын сұйықтығындағы гамма-аминобутыр қышқылы концентрациясының жоғарылауы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Elevated CSF 4-hydroxybutyric acid concentration	HP:0032532	rdfs:label	kk	Жұлын сұйықтығындағы 4-гидроксибутыр қышқылы концентрациясының жоғарылауы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Elevated circulating acetone concentration	HP:0032533	rdfs:label	kk	Қандағы ацетон концентрациясының жоғарылауы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Exacerbated by methylxanthine ingestion	HP:0032534	rdfs:label	kk	Метилксантин қабылдағаннан кейін күшею	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Cervical (neck)	HP:0032535	rdfs:label	kk	Мойын	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Increased number of lymph nodes	HP:0032536	rdfs:label	kk	Лимфа түйіндері санының көбеюі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Delayed fracture healing	HP:0032537	rdfs:label	kk	Сынықтың бітуінің баяулауы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Pretibial dimple	HP:0032538	rdfs:label	kk	Сирақ алдыңғы шұңқыры	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Joint extensor surface localization	HP:0032539	rdfs:label	kk	Буынның жазғыш бетінде орналасу	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Joint flexor surface localization	HP:0032540	rdfs:label	kk	Буынның бүккіш бетінде орналасу	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Knuckle pad	HP:0032541	rdfs:label	kk	Саусақ буындарының қалыңдауы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Exacerbated by pregnancy	HP:0032542	rdfs:label	kk	Жүктіліктен күшею	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Lithoptysis	HP:0032543	rdfs:label	kk	Литоптиз	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Predominant small joint localization	HP:0032544	rdfs:label	kk	Ұсақ буындарда басым орналасу	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abdominal rigidity	HP:0032545	rdfs:label	kk	Іштің қатаюы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abdominal guarding	HP:0032546	rdfs:label	kk	Іштің қорғаныс тартылуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Low intraocular pressure	HP:0032547	rdfs:label	kk	Көз ішілік қысымның төмендеуі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Increased placental thickness	HP:0032548	rdfs:label	kk	Жолдас қалыңдығының артуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Persistent asymmetrical tonic neck reflex	HP:0032549	rdfs:label	kk	Тұрақты асимметриялық тоникалық мойын рефлексі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Howell-Jolly bodies	HP:0032550	rdfs:label	kk	Хауэлл-Джолли денешіктері	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Hemorrhoids	HP:0032551	rdfs:label	kk	Геморрой	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormal pulse	HP:0032552	rdfs:label	kk	Пульстің ауытқуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Weak pulse	HP:0032553	rdfs:label	kk	Әлсіз пульс	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Absent pulse	HP:0032554	rdfs:label	kk	Пульстің болмауы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Bounding pulse	HP:0032555	rdfs:label	kk	Күшті (секіргіш) пульс	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Circumoral cyanosis	HP:0032556	rdfs:label	kk	Ауыз айналасының цианозы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	History of bone marrow transplant	HP:0032557	rdfs:label	kk	Сүйек кемігі трансплантациясының анамнезі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Absent sperm flagella	HP:0032558	rdfs:label	kk	Сперматозоид талшығының болмауы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Short sperm flagella	HP:0032559	rdfs:label	kk	Сперматозоид талшығының қысқаруы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Coiled sperm flagella	HP:0032560	rdfs:label	kk	Сперматозоид талшығының оралуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Microcephalic sperm head	HP:0032561	rdfs:label	kk	Сперматозоид басының микроцефалиясы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Tapered sperm head	HP:0032562	rdfs:label	kk	Сперматозоид басының үшкірленуі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Dacryocytosis	HP:0032563	rdfs:label	kk	Дакриоцитоз	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Ileitis	HP:0032564	rdfs:label	kk	Илеит	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Vaginal mucosal ulceration	HP:0032565	rdfs:label	kk	Қынап шырышты қабығының жаралануы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Oval macrocytosis	HP:0032566	rdfs:label	kk	Овальды макроцитоз	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Lipiduria	HP:0032567	rdfs:label	kk	Липидурия	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Urinary mulberry cells	HP:0032568	rdfs:label	kk	Зәрдегі тұт тәрізді жасушалар	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Temporal bossing	HP:0032569	rdfs:label	kk	Самай сүйегінің шығыңқылығы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Pontine ischemic lacunes	HP:0032570	rdfs:label	kk	Көпірдің ишемиялық лакундары	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Increased oocyte death	HP:0032571	rdfs:label	kk	Ооциттердің өлімінің жоғарылауы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormal urinary nucleobase concentration	HP:0032572	rdfs:label	kk	Зәрдегі нуклеобаза концентрациясының ауытқуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Elevated urinary cytidine	HP:0032573	rdfs:label	kk	Зәрдегі цитидин деңгейінің жоғарылауы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Elevated urinary uridine level	HP:0032574	rdfs:label	kk	Зәрдегі уридин деңгейінің жоғарылауы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Decreased circulating 12-HETE	HP:0032575	rdfs:label	kk	Қандағы 12-HETE деңгейінің төмендеуі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Intracellular accumulation of Dol-PP-GlcNAc2Man5	HP:0032576	rdfs:label	kk	Жасуша ішінде Dol-PP-GlcNAc2Man5 жиналуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Clonal T cell receptor rearrangement	HP:0032577	rdfs:label	kk	Клональды Т-жасуша рецепторының қайта құрылуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Third ventricle colloid cyst	HP:0032578	rdfs:label	kk	Үшінші қарыншаның коллоидты кистасы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Vascular hamartoma	HP:0032579	rdfs:label	kk	Тамырлық гамартома	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormal bulbus cordis morphology	HP:0032580	rdfs:label	kk	Bulbus cordis морфологиясының ауытқуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormal renal interstitial morphology	HP:0032581	rdfs:label	kk	Бүйрек интерстициясының морфологиясының ауытқуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Renal interstitial foam cells	HP:0032582	rdfs:label	kk	Бүйрек интерстициясындағы көбікті жасушалар	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Renal glomerular foam cells	HP:0032583	rdfs:label	kk	Бүйрек шумақтарындағы көбікті жасушалар	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Renal interstitial neutrophil infiltration	HP:0032584	rdfs:label	kk	Бүйрек интерстициясының нейтрофильдік инфильтрациясы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Renal interstitial eosinophil infiltration	HP:0032585	rdfs:label	kk	Бүйрек интерстициясының эозинофильдік инфильтрациясы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Renal interstitial plasma cell infiltration	HP:0032586	rdfs:label	kk	Бүйрек интерстициясының плазмалық жасушалық инфильтрациясы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Renal interstitial calcium oxalate	HP:0032587	rdfs:label	kk	Бүйрек интерстициясындағы кальций оксалаты	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Hand apraxia	HP:0032588	rdfs:label	kk	Қол апраксиясы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Renal lymphocytic tubulitis	HP:0032589	rdfs:label	kk	Бүйректің лимфоцитарлы тубулиті	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Renal neutrophilic tubulitis	HP:0032590	rdfs:label	kk	Бүйректің нейтрофильді тубулиті	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Renal interstitial hemosiderin	HP:0032591	rdfs:label	kk	Бүйрек интерстициясындағы гемосидерин	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Aplasia of the right hemidiaphragm	HP:0032592	rdfs:label	kk	Оң жақ гемидиафрагманың аплазиясы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Myoglobin casts	HP:0032593	rdfs:label	kk	Миоглобин цилиндрлері	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Renal tubular basement membrane denudation	HP:0032594	rdfs:label	kk	Бүйрек түтікшелерінің негізгі мембранасының жалаңаштануы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Renal tubular epithelial cell detachment	HP:0032595	rdfs:label	kk	Бүйрек түтікшелік эпителий жасушаларының ажырауы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Renal tubular epithelial cell cytoplasmic vacuolization	HP:0032596	rdfs:label	kk	Бүйрек түтікшелік эпителий жасушалары цитоплазмасының вакуолизациясы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Renal tubular epithelial cell sloughing	HP:0032597	rdfs:label	kk	Бүйрек түтікшелік эпителий жасушаларының түлеуі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Blebbing of apical cytoplasm of renal tubular epithelial cells	HP:0032598	rdfs:label	kk	Бүйрек түтікшелік эпителий жасушаларының апикальды цитоплазмасының бүрленуі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormal renal tubular epithelial morphology	HP:0032599	rdfs:label	kk	Бүйрек түтікшелік эпителий морфологиясының ауытқуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Renal tubular epithelial cell hyaline droplets	HP:0032600	rdfs:label	kk	Бүйрек түтікшелік эпителий жасушаларындағы гиалин тамшылары	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Multinucleation of renal tubular epithelial cells	HP:0032601	rdfs:label	kk	Бүйрек түтікшелік эпителий жасушаларының көпядролылығы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Prominent nucleoli of renal tubular epithelial cells	HP:0032602	rdfs:label	kk	Бүйрек түтікшелік эпителий жасушаларының көзге түсетін ядрошықтары	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Renal tubular epithelial cell simplification	HP:0032603	rdfs:label	kk	Бүйрек түтікшелік эпителий жасушаларының жеңілдеуі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Renal tubular epithelial cell mitosis	HP:0032604	rdfs:label	kk	Бүйрек түтікшелік эпителий жасушаларының митозы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	High renal tubular epithelial cell N/C ratio	HP:0032605	rdfs:label	kk	Бүйрек түтікшелік эпителий жасушаларының жоғары ядро/цитоплазма қатынасы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Renal tubular epithelial lipofuscin	HP:0032606	rdfs:label	kk	Бүйрек түтікшелік эпителиінде липофусцин	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Renal tubular epithelial cell swelling	HP:0032607	rdfs:label	kk	Бүйрек түтікшелік эпителий жасушаларының ісінуі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Thyroidization-type tubular atrophy	HP:0032608	rdfs:label	kk	Тиреоидтену типті түтікшелік атрофия	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Endocrine-type tubular atrophy	HP:0032609	rdfs:label	kk	Эндокриндік типті түтікшелік атрофия	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Tubulointerstitial mycobacterial infiltration	HP:0032610	rdfs:label	kk	Микобактериялық түтікшелік-интерстициалды инфильтрация	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
